,?NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,crime_type
52981,E3736015,43B,SEXUAL BATTERY,1Y,43B,SEXUAL BATTERY,2B,37369000,3513814,05/29/2015 04:05:01 PM,,05/29/2015 04:05:01 PM,05/29/2015 04:05:24 PM,RTF,REPORT TO FOLLOW,Y,5D04,044XX Urquhart St,70117.0,5,"(0, 0)",OTHER CFS
53098,E3783715,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3683065,532542,05/29/2015 11:22:03 PM,,05/29/2015 11:22:03 PM,05/29/2015 11:25:13 PM,NAT,Necessary Action Taken,Y,8E04,008XX Chartres St,70116.0,8,"(29.95825976, -90.06309073)",OTHER CFS
53138,E3792115,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3695011,557300,05/30/2015 12:41:13 AM,,05/30/2015 12:41:13 AM,05/30/2015 12:56:42 AM,NAT,Necessary Action Taken,Y,7A04,Downman Rd & Morrison Rd,70126.0,3,"(30.02596545, -90.02447478)",OTHER CFS
53198,E3816415,103M,MENTAL PATIENT,1A,107,SUSPICIOUS PERSON,2A,37369000,3513814,05/30/2015 06:25:25 AM,05/30/2015 06:26:52 AM,05/30/2015 06:25:25 AM,05/30/2015 06:46:07 AM,NAT,Necessary Action Taken,Y,6G02,Baronne St & Martin Luther King Jr Blvd,,6,"(0, 0)",OTHER CFS
53378,E3906615,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3681161,531233,05/30/2015 10:04:03 PM,,05/30/2015 10:04:03 PM,05/30/2015 10:15:22 PM,NAT,Necessary Action Taken,Y,8D04,Bourbon St & Iberville St,70112.0,8,"(29.95471774, -90.06915032)",OTHER CFS
54079,F0182315,21,COMPLAINT OTHER,1H,64K,ARMED ROBBERY WITH KNIFE,2A,3677400,526275,06/02/2015 12:26:08 PM,,06/02/2015 12:26:08 PM,06/02/2015 12:47:38 PM,NAT,Necessary Action Taken,Y,6H02,016XX S Saratoga St,70113.0,6,"(29.94120011, -90.08119748)",OTHER CFS
55203,F0667115,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3705116,552975,06/05/2015 09:40:19 PM,,06/05/2015 09:40:19 PM,06/05/2015 10:06:27 PM,NAT,Necessary Action Taken,Y,7F02,080XX Chef Menteur Hwy,70126.0,7,"(30.01375157, -89.99270635)",OTHER CFS
55566,F0816115,103,DISTURBANCE (OTHER),1A,107,SUSPICIOUS PERSON,2A,3691201,525146,06/07/2015 01:59:30 AM,06/07/2015 01:59:39 AM,06/07/2015 01:59:30 AM,06/07/2015 02:11:15 AM,NAT,Necessary Action Taken,Y,4B03,Behrman Ave & Mardi Gras Blvd,,4,"(29.93767289, -90.03766476)",OTHER CFS
55844,F0926815,65,SIMPLE ROBBERY,1B,1028P,VEHICLE PURSUIT,2A,3680875,531447,06/08/2015 02:44:45 AM,06/08/2015 02:48:53 AM,06/08/2015 02:44:45 AM,06/08/2015 04:19:47 AM,RTF,REPORT TO FOLLOW,Y,8D02,Dauphine St & Iberville St,,8,"(29.95531510, -90.07004436)",VIOLENT CRIME
55845,F0926815,65,SIMPLE ROBBERY,1B,1028P,VEHICLE PURSUIT,2A,3680875,531447,06/08/2015 02:44:45 AM,06/08/2015 02:48:53 AM,06/08/2015 02:44:45 AM,06/08/2015 04:19:47 AM,RTF,REPORT TO FOLLOW,Y,8D02,Dauphine St & Iberville St,,8,"(29.95531510, -90.07004436)",VIOLENT CRIME
55981,F0986615,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3681683,520714,06/08/2015 03:47:27 PM,06/08/2015 03:49:09 PM,06/08/2015 03:47:27 PM,06/08/2015 04:59:56 PM,NAT,Necessary Action Taken,Y,6B07,019XX Tchoupitoulas St,70130.0,6,"(29.92577815, -90.06786887)",OTHER CFS
56375,F1103515,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3719900,573498,06/09/2015 01:01:49 PM,06/09/2015 01:16:46 PM,06/09/2015 01:01:49 PM,06/09/2015 02:48:35 PM,RTF,REPORT TO FOLLOW,Y,7K04,Buffalo Rd & Curran Blvd,,7,"(30.06969851, -89.94520973)",OTHER CFS
56624,F1164715,103,DISTURBANCE (OTHER),1A,35D,SIMPLE BATTERY DOMESTIC,2B,3681836,531623,06/09/2015 10:08:20 PM,,06/09/2015 10:08:20 PM,06/09/2015 10:33:31 PM,NAT,Necessary Action Taken,Y,8D05,007XX Conti St,70130.0,8,"(29.95576988, -90.06700409)",OTHER CFS
56679,F1177815,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3685130,533843,06/10/2015 01:20:18 AM,06/10/2015 01:21:10 AM,06/10/2015 01:20:18 AM,06/10/2015 04:37:30 AM,DUP,DUPLICATE,Y,8F01,N Peters St & Elysian Fields Ave,,8,"(29.96177456, -90.05652326)",OTHER CFS
56734,F1196415,21,COMPLAINT OTHER,1H,20I,AUTO ACCIDENT WITH INJURY,2B,3681744,532591,06/10/2015 08:06:55 AM,06/10/2015 08:23:21 AM,06/10/2015 08:06:55 AM,06/10/2015 09:08:45 AM,NAT,Necessary Action Taken,Y,8D03,Dauphine St & Toulouse St,70112.0,8,"(29.95843435, -90.06726110)",OTHER CFS
56833,F1237215,966,DRUG VIOLATIONS,1G,107,SUSPICIOUS PERSON,2A,3690179,529037,06/10/2015 03:19:45 PM,,06/10/2015 03:19:45 PM,06/10/2015 04:54:55 PM,RTF,REPORT TO FOLLOW,Y,4G02,Whitney Ave & Opelousas Ave,,4,"(29.94840419, -90.04075103)",OTHER CFS
56853,F1244115,103,DISTURBANCE (OTHER),1A,103D,DOMESTIC DISTURBANCE,2B,3673079,525435,06/10/2015 04:21:08 PM,,06/10/2015 04:21:08 PM,06/10/2015 04:28:38 PM,NAT,Necessary Action Taken,Y,6I01,027XX 7th St,70115.0,6,"(29.93901747, -90.09486710)",OTHER CFS
56947,F1283215,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3665423,557862,06/10/2015 09:47:05 PM,,06/10/2015 09:47:05 PM,06/10/2015 09:51:53 PM,NAT,Necessary Action Taken,Y,3C03,080XX Breakwater Dr,70124.0,3,"(30.02840803, -90.11795336)",OTHER CFS
57158,F1363615,103,DISTURBANCE (OTHER),1A,107,SUSPICIOUS PERSON,2A,3690108,527087,06/11/2015 02:31:32 PM,,06/11/2015 02:31:32 PM,06/11/2015 02:35:35 PM,NAT,Necessary Action Taken,Y,4A03,L B Landry Ave & De Armas St,,4,"(29.94304417, -90.04104624)",OTHER CFS
57323,F1419715,64G,ARMED ROBBERY WITH GUN,1A,64G,ARMED ROBBERY WITH GUN,2A,3675130,525419,06/11/2015 10:49:23 PM,,06/11/2015 10:49:23 PM,06/12/2015 12:09:30 AM,UNF,UNFOUNDED,Y,6F02,2nd St & Simon Bolivar Ave,,6,"(29.93891300, -90.08839212)",VIOLENT CRIME
57324,F1419715,64G,ARMED ROBBERY WITH GUN,1A,64G,ARMED ROBBERY WITH GUN,2A,3675130,525419,06/11/2015 10:49:23 PM,,06/11/2015 10:49:23 PM,06/12/2015 12:09:30 AM,UNF,UNFOUNDED,Y,6F02,2nd St & Simon Bolivar Ave,,6,"(29.93891300, -90.08839212)",VIOLENT CRIME
57509,F1464815,21,COMPLAINT OTHER,1H,20I,AUTO ACCIDENT WITH INJURY,2B,3682308,532742,06/12/2015 10:01:10 AM,,06/12/2015 10:01:10 AM,06/12/2015 10:03:48 AM,NAT,Necessary Action Taken,Y,8D06,007XX Blk Bourbon St,,8,"(29.95883363, -90.06547453)",OTHER CFS
57639,F1514615,67,THEFT,1E,64G,ARMED ROBBERY WITH GUN,2A,3681044,531320,06/12/2015 05:36:02 PM,06/12/2015 06:26:23 PM,06/12/2015 05:36:02 PM,06/12/2015 08:05:07 PM,RTF,REPORT TO FOLLOW,Y,8D04,008XX Iberville St,70112.0,8,"(29.95496156, -90.06951524)",PROPERTY CRIME
57640,F1514615,67,THEFT,1E,64G,ARMED ROBBERY WITH GUN,2A,3681044,531320,06/12/2015 05:36:02 PM,06/12/2015 06:26:23 PM,06/12/2015 05:36:02 PM,06/12/2015 08:05:07 PM,RTF,REPORT TO FOLLOW,Y,8D04,008XX Iberville St,70112.0,8,"(29.95496156, -90.06951524)",PROPERTY CRIME
58106,F1673315,21,COMPLAINT OTHER,1H,103F,FIGHT,2B,3681450,531610,06/13/2015 11:31:57 PM,06/13/2015 11:32:33 PM,06/13/2015 11:31:57 PM,06/14/2015 03:44:49 AM,NAT,Necessary Action Taken,Y,8D04,003XX Bourbon St,70112.0,8,"(29.95574699, -90.06822350)",OTHER CFS
58140,F1682215,21,COMPLAINT OTHER,1H,35D,SIMPLE BATTERY DOMESTIC,2B,3682578,531061,06/14/2015 12:57:31 AM,06/14/2015 12:58:19 AM,06/14/2015 12:57:31 AM,06/14/2015 05:26:02 AM,RTF,REPORT TO FOLLOW,Y,8B02,Conti St & N Peters St,70130.0,8,"(29.95420118, -90.06468105)",OTHER CFS
58154,F1686115,35,SIMPLE BATTERY,1D,42,AGGRAVATED RAPE,2A,3681740,531399,06/14/2015 01:48:49 AM,,06/14/2015 01:48:49 AM,06/14/2015 04:21:26 AM,RTF,REPORT TO FOLLOW,Y,8D04,003XX Royal St,70130.0,8,"(29.95515741, -90.06731625)",OTHER CFS
58170,F1690715,21,COMPLAINT OTHER,1H,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,3678637,531516,06/14/2015 02:52:09 AM,,06/14/2015 02:52:09 AM,06/14/2015 03:52:24 AM,NAT,Necessary Action Taken,Y,8J02,Tulane Ave & La Salle St,,8,"(29.95557386, -90.07710875)",OTHER CFS
58311,F1751615,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3682561,537137,06/14/2015 05:21:26 PM,06/14/2015 05:24:44 PM,06/14/2015 05:21:26 PM,06/14/2015 08:07:55 PM,NAT,Necessary Action Taken,Y,1A01,St Bernard Ave & N Villere St,70116.0,5,"(29.97091067, -90.06452149)",OTHER CFS
58358,F1768415,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3681161,531233,06/14/2015 08:33:52 PM,06/14/2015 08:35:56 PM,06/14/2015 08:33:52 PM,06/14/2015 10:16:26 PM,NAT,Necessary Action Taken,Y,8D04,002XX Bourbon St,70112.0,8,"(29.95471774, -90.06915032)",OTHER CFS
58609,F1862215,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3687333,537602,06/15/2015 04:12:48 PM,,06/15/2015 04:12:48 PM,06/15/2015 04:45:13 PM,NAT,Necessary Action Taken,Y,5B03,N Villere St & Franklin Ave,70117.0,5,"(29.97204216, -90.04943653)",OTHER CFS
59197,F2018415,966,DRUG VIOLATIONS,1G,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,3682301,537732,06/16/2015 06:17:13 PM,,06/16/2015 06:17:13 PM,06/16/2015 08:49:02 PM,RTF,REPORT TO FOLLOW,Y,5A02,016XX N Claiborne Ave,70116.0,5,"(29.97255437, -90.06532268)",OTHER CFS
59218,F2023215,17F,FUGITIVE ATTACHMENT,1G,107,SUSPICIOUS PERSON,2A,3677594,535266,06/16/2015 07:06:40 PM,06/16/2015 07:30:25 PM,06/16/2015 07:06:40 PM,06/16/2015 07:41:31 PM,RTF,REPORT TO FOLLOW,Y,1I04,023XX Saint Louis St,70119.0,1,"(29.96591430, -90.08027302)",OTHER CFS
59323,F2051615,966,DRUG VIOLATIONS,1G,107,SUSPICIOUS PERSON,2A,3707421,562689,06/16/2015 11:32:54 PM,06/16/2015 11:35:53 PM,06/16/2015 11:32:54 PM,06/17/2015 05:07:02 AM,RTF,REPORT TO FOLLOW,Y,7P03,096XX Morrison Rd,70127.0,7,"(30.04038680, -89.98506188)",OTHER CFS
59765,F2186815,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3705116,552975,06/17/2015 10:57:44 PM,,06/17/2015 10:57:44 PM,06/17/2015 11:26:15 PM,NAT,Necessary Action Taken,Y,7F02,080XX Chef Menteur Hwy,70126.0,7,"(30.01375157, -89.99270635)",OTHER CFS
59803,F2194315,35,SIMPLE BATTERY,1D,34C,AGGRAVATED BATTERY BY KNIFE,2B,3681379,531516,06/18/2015 12:17:38 AM,06/18/2015 12:18:06 AM,06/18/2015 12:17:38 AM,06/18/2015 03:07:37 AM,RTF,REPORT TO FOLLOW,Y,8D04,Bienville St & Bourbon St,70112.0,8,"(29.95548846, -90.06845210)",OTHER CFS
59838,F2199115,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3689796,524264,06/18/2015 01:33:45 AM,,06/18/2015 01:33:45 AM,06/18/2015 03:17:21 AM,NAT,Necessary Action Taken,Y,4A04,Semmes St & L B Landry Ave,,4,"(29.93529106, -90.04212983)",OTHER CFS
60343,F2337415,21,COMPLAINT OTHER,1H,103D,DOMESTIC DISTURBANCE,2B,3705893,516137,06/19/2015 01:12:13 AM,,06/19/2015 01:12:13 AM,06/19/2015 01:25:35 AM,VOI,VOID,Y,4E03,060XX Stratford Pl,70131.0,4,"(29.91243630, -89.99161526)",OTHER CFS
60472,F2371015,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3681248,530757,06/19/2015 10:24:11 AM,,06/19/2015 10:24:11 AM,06/19/2015 11:12:34 AM,NAT,Necessary Action Taken,Y,8D01,001XX Royal St,70130.0,8,"(29.95340555, -90.06889171)",OTHER CFS
60482,F2374115,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3683973,533160,06/19/2015 11:11:41 AM,06/19/2015 11:11:56 AM,06/19/2015 11:11:41 AM,06/19/2015 11:29:30 AM,NAT,Necessary Action Taken,Y,8E05,010XX Decatur St,70116.0,8,"(29.95993194, -90.06020324)",OTHER CFS
60692,F2459615,21,COMPLAINT OTHER,1H,103D,DOMESTIC DISTURBANCE,2B,3681597,531806,06/19/2015 11:57:59 PM,06/19/2015 11:59:59 PM,06/19/2015 11:57:59 PM,06/20/2015 12:06:02 AM,NAT,Necessary Action Taken,Y,8D05,004XX Bourbon St,70112.0,8,"(29.95628022, -90.06775199)",OTHER CFS
60704,F2463115,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3671505,538090,06/20/2015 12:37:29 AM,,06/20/2015 12:37:29 AM,06/20/2015 12:55:34 AM,NAT,Necessary Action Taken,Y,1M02,040XX Canal St,70119.0,1,"(29.97386115, -90.09940705)",OTHER CFS
60949,F2593815,35,SIMPLE BATTERY,1D,35D,SIMPLE BATTERY DOMESTIC,2B,3673074,533646,06/21/2015 04:28:18 AM,,06/21/2015 04:28:18 AM,06/21/2015 04:48:55 AM,RTF,REPORT TO FOLLOW,Y,1K01,007XX S Dupre St,70119.0,1,"(29.96159603, -90.09460155)",OTHER CFS
60965,F2602015,103,DISTURBANCE (OTHER),1A,24,MEDICAL,2B,3702234,520838,06/21/2015 07:22:54 AM,06/21/2015 07:27:06 AM,06/21/2015 07:22:54 AM,06/21/2015 08:01:36 AM,NAT,Necessary Action Taken,Y,4D04,046XX Herschel St,70131.0,4,"(29.92548043, -90.00299182)",OTHER CFS
61477,F2807215,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3681322,531517,06/22/2015 11:48:20 PM,06/22/2015 11:48:28 PM,06/22/2015 11:48:20 PM,06/23/2015 12:04:08 AM,RTF,REPORT TO FOLLOW,Y,8D04,002XX Bourbon St,70112.0,8,"(29.95549357, -90.06863155)",OTHER CFS
61696,F2870815,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3680742,532726,06/23/2015 01:29:48 PM,06/23/2015 01:39:32 PM,06/23/2015 01:29:48 PM,06/23/2015 01:45:49 PM,NAT,Necessary Action Taken,Y,1E04,004XX N Rampart St,70112.0,1,"(29.95883574, -90.07042040)",OTHER CFS
61818,F2916715,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3674482,528060,06/23/2015 06:48:33 PM,,06/23/2015 06:48:33 PM,06/23/2015 06:51:49 PM,NAT,Necessary Action Taken,Y,6L01,022XX S Derbigny St,70125.0,6,"(29.94619404, -90.09034873)",OTHER CFS
61959,F2957515,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3681162,531231,06/24/2015 03:51:50 AM,06/24/2015 03:51:57 AM,06/24/2015 03:51:50 AM,06/24/2015 04:48:00 AM,NAT,Necessary Action Taken,Y,8D04,Bourbon St & Iberville St,70112.0,8,"(29.95471233, -90.06914481)",OTHER CFS
62277,F3060615,21N,NOISE COMPLAINT,1E,107,SUSPICIOUS PERSON,2A,3682733,532193,06/24/2015 08:51:12 PM,,06/24/2015 08:51:12 PM,06/24/2015 09:51:27 PM,NAT,Necessary Action Taken,Y,8C03,006XX Saint Peter St,70130.0,8,"(29.95730958, -90.06415075)",OTHER CFS
62655,F3186315,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3694518,519148,06/25/2015 08:22:57 PM,06/25/2015 08:23:36 PM,06/25/2015 08:22:57 PM,06/25/2015 10:35:44 PM,NAT,Necessary Action Taken,Y,4C03,Behrman Hwy & Nevada St,70114.0,4,"(29.92107698, -90.02740925)",OTHER CFS
62691,F3202815,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3682370,532818,06/25/2015 11:12:36 PM,06/25/2015 11:18:03 PM,06/25/2015 11:12:36 PM,06/25/2015 11:18:17 PM,NAT,Necessary Action Taken,Y,8E01,Orleans Ave & Bourbon St,70116.0,8,"(29.95903936, -90.06527653)",OTHER CFS
62793,F3233615,103,DISTURBANCE (OTHER),1A,63,PROWLER,2C,3677409,546658,06/26/2015 07:40:44 AM,06/26/2015 07:40:50 AM,06/26/2015 07:40:44 AM,06/26/2015 07:51:55 AM,NAT,Necessary Action Taken,Y,3M01,039XX Buchanan St,70122.0,3,"(29.99724578, -90.08046491)",OTHER CFS
62829,F3252515,38,SIMPLE ASSAULT,1D,103F,FIGHT,2B,3683826,532871,06/26/2015 10:45:34 AM,06/26/2015 10:45:41 AM,06/26/2015 10:45:34 AM,06/26/2015 11:58:35 AM,RTF,REPORT TO FOLLOW,Y,8E05,Saint Philip St & Decatur St,70116.0,8,"(29.95914128, -90.06067566)",OTHER CFS
62996,F3339015,21,COMPLAINT OTHER,1H,94,DISCHARGING FIREARM,2B,3684962,536299,06/27/2015 12:51:05 AM,06/27/2015 12:51:17 AM,06/27/2015 12:51:05 AM,06/27/2015 03:50:58 AM,NAT,Necessary Action Taken,Y,8F03,Elysian Fields Ave & Saint Claude Ave,70116.0,8,"(29.96853123, -90.05696953)",OTHER CFS
63043,F3354315,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3681088,532265,06/27/2015 04:57:31 AM,06/27/2015 04:58:07 AM,06/27/2015 04:57:31 AM,06/27/2015 05:11:01 AM,NAT,Necessary Action Taken,Y,8D03,004XX Burgundy St,70112.0,8,"(29.95755856, -90.06934276)",OTHER CFS
63152,F3427415,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3681088,530625,06/27/2015 07:51:01 PM,,06/27/2015 07:51:01 PM,06/27/2015 08:02:03 PM,NAT,Necessary Action Taken,Y,8I01,007XX Canal St,70130.0,8,"(29.95304970, -90.06940136)",OTHER CFS
63273,F3473815,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3681278,530741,06/28/2015 04:03:48 AM,,06/28/2015 04:03:48 AM,06/28/2015 04:38:48 AM,NAT,Necessary Action Taken,Y,8C01,001XX Royal St,70130.0,8,"(29.95336255, -90.06879568)",OTHER CFS
63290,F3483115,35D,SIMPLE BATTERY DOMESTIC,1A,35D,SIMPLE BATTERY DOMESTIC,2B,3691143,539901,06/28/2015 06:34:17 AM,06/28/2015 06:35:54 AM,06/28/2015 06:34:17 AM,06/28/2015 01:25:35 PM,UNF,UNFOUNDED,Y,5M03,022XX Desire St,70117.0,5,"(29.97824556, -90.03731975)",OTHER CFS
63404,F3544215,966,DRUG VIOLATIONS,1G,107,SUSPICIOUS PERSON,2A,3695353,524750,06/28/2015 07:57:48 PM,06/28/2015 08:01:03 PM,06/28/2015 07:57:48 PM,06/29/2015 05:46:25 AM,RTF,REPORT TO FOLLOW,Y,4I03,Magellan St & Murl St,70114.0,4,"(29.93645316, -90.02457064)",OTHER CFS
63841,F3703815,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3682154,531345,06/30/2015 02:45:48 AM,,06/30/2015 02:45:48 AM,06/30/2015 03:29:59 AM,NAT,Necessary Action Taken,Y,8C02,006XX Conti St,70130.0,8,"(29.95499626, -90.06601100)",OTHER CFS
64150,F3809915,19,DRUNK,1F,107,SUSPICIOUS PERSON,2A,3682440,533478,06/30/2015 09:12:36 PM,,06/30/2015 09:12:36 PM,06/30/2015 09:34:11 PM,NAT,Necessary Action Taken,Y,8E01,009XX Dauphine St,70116.0,8,"(29.96085228, -90.06503093)",OTHER CFS
64331,G0033815,103M,MENTAL PATIENT,1A,107,SUSPICIOUS PERSON,2A,37369000,3513814,07/01/2015 09:25:49 AM,07/01/2015 09:55:42 AM,07/01/2015 09:25:49 AM,07/01/2015 02:41:34 PM,RTF,REPORT TO FOLLOW,Y,8D01,001XX Royal St,70130.0,8,"(0, 0)",OTHER CFS
64350,G0042815,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3696615,520648,07/01/2015 10:59:41 AM,07/01/2015 10:59:52 AM,07/01/2015 10:59:41 AM,07/01/2015 11:27:03 AM,NAT,Necessary Action Taken,Y,4J01,036XX Macarthur Blvd,70114.0,4,"(29.92513568, -90.02073481)",OTHER CFS
64986,G0245315,21,COMPLAINT OTHER,1H,20I,AUTO ACCIDENT WITH INJURY,2B,3681088,530625,07/02/2015 08:54:59 PM,07/02/2015 08:56:33 PM,07/02/2015 08:54:59 PM,07/02/2015 11:12:42 PM,NAT,Necessary Action Taken,Y,8I01,007XX Canal St,70130.0,8,"(29.95304970, -90.06940136)",OTHER CFS
65472,G0408315,35,SIMPLE BATTERY,1D,24,MEDICAL,2B,3681877,532170,07/04/2015 12:50:49 AM,07/04/2015 12:55:36 AM,07/04/2015 12:50:49 AM,07/04/2015 01:06:18 AM,UNF,UNFOUNDED,Y,8D05,005XX Bourbon St,70112.0,8,"(29.95727166, -90.06685525)",OTHER CFS
65538,G0426315,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3682032,532376,07/04/2015 04:42:46 AM,07/04/2015 05:31:43 AM,07/04/2015 04:42:46 AM,07/04/2015 05:49:57 AM,NAT,Necessary Action Taken,Y,8D06,Toulouse St & Bourbon St,70112.0,8,"(29.95783455, -90.06635770)",OTHER CFS
65773,G0499715,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3680526,532160,07/04/2015 07:25:59 PM,07/04/2015 07:26:22 PM,07/04/2015 07:25:59 PM,07/04/2015 07:36:46 PM,NAT,Necessary Action Taken,Y,8D02,003XX N Rampart St,70112.0,8,"(29.95728607, -90.07112187)",OTHER CFS
65920,G0556315,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3683617,532578,07/05/2015 01:45:43 AM,,07/05/2015 01:45:43 AM,07/05/2015 02:36:02 AM,NAT,Necessary Action Taken,Y,8B02,Decatur St & Dumaine St,70116.0,8,"(29.95834144, -90.06134755)",OTHER CFS
65957,G0573215,35,SIMPLE BATTERY,1D,103F,FIGHT,2B,3681698,532039,07/05/2015 05:04:22 AM,07/05/2015 12:12:02 PM,07/05/2015 05:04:22 AM,07/05/2015 12:56:08 PM,UNF,UNFOUNDED,Y,8D05,004XX Bourbon St,70112.0,8,"(29.95691796, -90.06742478)",OTHER CFS
67210,G1014315,966,DRUG VIOLATIONS,1G,107,SUSPICIOUS PERSON,2A,3684073,538409,07/08/2015 04:39:42 PM,07/08/2015 04:40:55 PM,07/08/2015 04:39:42 PM,07/08/2015 05:51:17 PM,RTF,REPORT TO FOLLOW,Y,5A04,020XX N Derbigny St,70116.0,5,"(29.97436159, -90.05970098)",OTHER CFS
67251,G1024115,79,VIOLATION OF PROTECTION ORDER,1A,79,VIOLATION OF PROTECTION ORDER,2C,3699807,539365,07/08/2015 05:45:03 PM,07/08/2015 07:04:38 PM,07/08/2015 05:45:03 PM,07/09/2015 01:37:30 AM,UNF,UNFOUNDED,Y,5I03,026XX Lamanche St,70117.0,5,"(29.97649918, -90.00997529)",OTHER CFS
67340,G1046815,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3683676,532605,07/08/2015 08:47:12 PM,07/08/2015 08:47:40 PM,07/08/2015 08:47:12 PM,07/08/2015 09:43:47 PM,NAT,Necessary Action Taken,Y,8B02,009XX Decatur St,70116.0,8,"(29.95841393, -90.06116061)",OTHER CFS
68185,G1333115,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3678080,533581,07/10/2015 09:51:40 PM,07/10/2015 09:53:51 PM,07/10/2015 09:51:40 PM,07/10/2015 10:23:46 PM,NAT,Necessary Action Taken,Y,1I02,N Roman St & Iberville St,70112.0,1,"(29.96126637, -90.07879724)",OTHER CFS
68196,G1335615,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3681528,532300,07/10/2015 10:13:57 PM,07/10/2015 10:14:19 PM,07/10/2015 10:13:57 PM,07/11/2015 02:17:39 AM,RTF,REPORT TO FOLLOW,Y,8D05,St Louis St & Dauphine St,70112.0,8,"(29.95764007, -90.06795217)",OTHER CFS
68227,G1342915,103,DISTURBANCE (OTHER),1A,103D,DOMESTIC DISTURBANCE,2B,3698516,555732,07/10/2015 11:49:41 PM,07/10/2015 11:49:49 PM,07/10/2015 11:49:41 PM,07/11/2015 01:07:48 AM,NAT,Necessary Action Taken,Y,7Q01,050XX Basinview Dr,70126.0,7,"(30.02154471, -90.01345912)",OTHER CFS
68781,G1521815,103,DISTURBANCE (OTHER),1A,103D,DOMESTIC DISTURBANCE,2B,3712861,558035,07/12/2015 01:27:00 PM,,07/12/2015 01:27:00 PM,07/12/2015 02:30:40 PM,NAT,Necessary Action Taken,Y,7I01,101XX Dwyer Rd,70127.0,7,"(30.02741450, -89.96804434)",OTHER CFS
68977,G1581415,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3724209,560674,07/13/2015 12:36:23 AM,07/13/2015 12:36:33 AM,07/13/2015 12:36:23 AM,07/13/2015 02:53:26 AM,NAT,Necessary Action Taken,Y,7L01,130XX Deauville Ct,70129.0,7,"(30.03429382, -89.93208509)",OTHER CFS
69523,G1778515,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3667160,525201,07/14/2015 04:04:09 PM,07/14/2015 04:04:30 PM,07/14/2015 04:04:09 PM,07/14/2015 04:21:25 PM,NAT,Necessary Action Taken,Y,2N02,Nashville Ave & Clara St,70115.0,2,"(29.93854943, -90.11356342)",OTHER CFS
69938,G1942315,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3671355,536097,07/15/2015 07:41:00 PM,,07/15/2015 07:41:00 PM,07/15/2015 07:54:31 PM,NAT,Necessary Action Taken,Y,1L03,037XX Baudin St,70119.0,1,"(29.96838700, -90.09994660)",OTHER CFS
70197,G2037715,55,AGGRAVATED CRIMINAL DAMAGE,1B,94,DISCHARGING FIREARM,2B,3680116,532025,07/16/2015 01:40:53 PM,07/16/2015 01:41:30 PM,07/16/2015 01:40:53 PM,07/16/2015 03:38:50 PM,RTF,REPORT TO FOLLOW,Y,1E02,002XX Basin St,70112.0,1,"(29.95692633, -90.07242026)",VIOLENT CRIME
