,?NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,crime_type
266373,J2108115,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1A,3687696,539855,10/17/2015 08:23:47 PM,10/17/2015 08:27:32 PM,10/17/2015 08:45:56 PM,10/17/2015 10:55:04 PM,RTF,REPORT TO FOLLOW,N,5G02,N Johnson St & Franklin Ave,70117.0,5,"(29.97822579, -90.04821011)",OTHER CFS
266468,J2119615,99,WRECKLESS DRIVING,2A,99,WRECKLESS DRIVING,1D,3665604,557920,10/17/2015 10:42:00 PM,10/17/2015 10:58:59 PM,,10/17/2015 11:59:56 PM,NAT,Necessary Action Taken,N,3C03,080XX Blk Breakwater Dr,70124.0,3,"(30.02856013, -90.11737922)",OTHER CFS
266722,J2156115,103D,DOMESTIC DISTURBANCE,2B,103,DISTURBANCE (OTHER),1A,3696635,523307,10/18/2015 07:50:10 AM,10/18/2015 07:50:26 AM,10/18/2015 08:13:52 AM,10/18/2015 09:30:27 AM,RTF,REPORT TO FOLLOW,N,4J01,020XX Greenspoint Dr,70114.0,4,"(29.93244610, -90.02057376)",OTHER CFS
266746,J2159615,67,THEFT,2A,67,THEFT,1E,3687413,528143,10/18/2015 08:38:34 AM,10/18/2015 09:27:06 AM,10/18/2015 09:35:15 AM,10/18/2015 11:55:24 AM,RTF,REPORT TO FOLLOW,N,4F01,009XX Vallette St,70114.0,4,"(29.94603184, -90.04951593)",PROPERTY CRIME
266747,J2159615,67,THEFT,2A,67,THEFT,1E,3687413,528143,10/18/2015 08:38:34 AM,10/18/2015 09:27:06 AM,10/18/2015 09:35:15 AM,10/18/2015 11:55:24 AM,RTF,REPORT TO FOLLOW,N,4F01,009XX Vallette St,70114.0,4,"(29.94603184, -90.04951593)",PROPERTY CRIME
266845,J2170715,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3664586,547606,10/18/2015 11:27:18 AM,,,10/18/2015 11:29:59 AM,DUP,DUPLICATE,N,3B03,004XX 10th St,70124.0,3,"(30.00023204, -90.12094045)",OTHER CFS
266852,J2171715,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3665208,536079,10/18/2015 11:38:48 AM,10/18/2015 11:40:23 AM,10/18/2015 11:40:03 AM,10/18/2015 12:07:08 PM,GOA,GONE ON ARRIVAL,N,2S02,088XX Olive St,70118.0,2,"(29.96851802, -90.11936178)",OTHER CFS
266871,J2174115,67S,SHOPLIFTING,2A,67S,SHOPLIFTING,1C,3679555,528668,10/18/2015 12:05:19 PM,10/18/2015 01:38:17 PM,10/18/2015 01:44:14 PM,10/18/2015 03:19:24 PM,RTF,REPORT TO FOLLOW,N,8H01,007XX Baronne St,70113.0,8,"(29.94771478, -90.07430937)",PROPERTY CRIME
266872,J2174115,67S,SHOPLIFTING,2A,67S,SHOPLIFTING,1C,3679555,528668,10/18/2015 12:05:19 PM,10/18/2015 01:38:17 PM,10/18/2015 01:44:14 PM,10/18/2015 03:19:24 PM,RTF,REPORT TO FOLLOW,N,8H01,007XX Baronne St,70113.0,8,"(29.94771478, -90.07430937)",PROPERTY CRIME
266928,J2181915,67S,SHOPLIFTING,2A,67S,SHOPLIFTING,1A,3679555,528668,10/18/2015 01:35:46 PM,10/18/2015 01:39:19 PM,10/18/2015 02:04:16 PM,10/18/2015 02:42:30 PM,RTF,REPORT TO FOLLOW,N,8H01,007XX Baronne St,70113.0,8,"(29.94771478, -90.07430937)",PROPERTY CRIME
266929,J2181915,67S,SHOPLIFTING,2A,67S,SHOPLIFTING,1A,3679555,528668,10/18/2015 01:35:46 PM,10/18/2015 01:39:19 PM,10/18/2015 02:04:16 PM,10/18/2015 02:42:30 PM,RTF,REPORT TO FOLLOW,N,8H01,007XX Baronne St,70113.0,8,"(29.94771478, -90.07430937)",PROPERTY CRIME
267018,J2191815,34,AGGRAVATED BATTERY,2A,103,DISTURBANCE (OTHER),1A,3692296,543313,10/18/2015 03:29:45 PM,10/18/2015 03:53:59 PM,10/18/2015 04:04:05 PM,10/18/2015 06:40:07 PM,RTF,REPORT TO FOLLOW,N,5Q02,030XX Morrice Duncan Dr,70126.0,5,"(29.98759164, -90.03355590)",VIOLENT CRIME
267040,J2194415,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3676296,555160,10/18/2015 04:02:14 PM,10/18/2015 04:20:29 PM,10/18/2015 04:40:21 PM,10/18/2015 05:56:35 PM,RTF,REPORT TO FOLLOW,N,3J04,Robert E Lee Blvd & Wisner Blvd,70124.0,3,"(30.02065657, -90.08368695)",OTHER CFS
267160,J2209715,103D,DOMESTIC DISTURBANCE,2B,21,COMPLAINT OTHER,1H,3671439,521054,10/18/2015 06:23:00 PM,10/18/2015 06:23:36 PM,10/18/2015 06:53:02 PM,10/18/2015 07:43:15 PM,RTF,REPORT TO FOLLOW,N,6Q01,042XX Saint Charles Ave,70115.0,6,"(29.92702040, -90.10019416)",OTHER CFS
267163,J2210115,20I,AUTO ACCIDENT WITH INJURY,2B,21,COMPLAINT OTHER,1H,3725117,559796,10/18/2015 06:23:59 PM,10/18/2015 07:12:22 PM,10/18/2015 07:18:53 PM,10/18/2015 08:25:29 PM,RTF,REPORT TO FOLLOW,N,7L01,132XX Chef Menteur Hwy,70129.0,7,"(30.03184779, -89.92925114)",OTHER CFS
267169,J2210815,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3671479,530729,10/18/2015 06:36:55 PM,10/18/2015 08:11:42 PM,10/18/2015 08:20:29 PM,10/18/2015 09:42:39 PM,NAT,Necessary Action Taken,N,6N02,041XX Thalia St,70125.0,6,"(29.95362316, -90.09973852)",OTHER CFS
267176,J2211615,103D,DOMESTIC DISTURBANCE,2B,56D,CRIMINAL DAMAGE DOMESTIC,1A,3683096,539222,10/18/2015 06:47:07 PM,10/18/2015 06:50:44 PM,10/18/2015 07:09:18 PM,10/18/2015 08:08:51 PM,RTF,REPORT TO FOLLOW,N,5A03,019XX N Prieur St,70116.0,5,"(29.97662718, -90.06275846)",OTHER CFS
267336,J2231815,52F,FIRE,2A,52F,FIRE,1B,3677304,545742,10/18/2015 10:32:40 PM,10/18/2015 10:44:40 PM,,10/18/2015 11:41:28 PM,NAT,Necessary Action Taken,N,3M01,012XX Saint Denis St,70122.0,3,"(29.99472912, -90.08082762)",OTHER CFS
267367,J2235415,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3683425,556831,10/18/2015 11:21:44 PM,10/18/2015 11:40:04 PM,10/18/2015 11:52:58 PM,10/19/2015 01:35:01 AM,RTF,REPORT TO FOLLOW,N,3S03,Leon C Simon Dr & Elysian Fields Ave,70122.0,3,"(30.02503451, -90.06110291)",OTHER CFS
267389,J2237715,52,SIMPLE ARSON,2A,52,SIMPLE ARSON,1B,3681532,533708,10/19/2015 12:01:15 AM,10/19/2015 12:02:31 AM,10/19/2015 12:10:28 AM,10/19/2015 12:23:39 AM,UNF,UNFOUNDED,N,1F01,008XX N Rampart St,70116.0,1,"(29.96151123, -90.06789106)",OTHER CFS
267390,J2237715,52,SIMPLE ARSON,2A,52,SIMPLE ARSON,1B,3681532,533708,10/19/2015 12:01:15 AM,10/19/2015 12:02:31 AM,10/19/2015 12:10:28 AM,10/19/2015 12:23:39 AM,UNF,UNFOUNDED,N,1F01,008XX N Rampart St,70116.0,1,"(29.96151123, -90.06789106)",OTHER CFS
267396,J2238515,99,WRECKLESS DRIVING,2A,99,WRECKLESS DRIVING,1D,3722092,550597,10/19/2015 12:11:29 AM,10/19/2015 12:13:18 AM,,10/19/2015 12:31:17 AM,GOA,GONE ON ARRIVAL,N,7G05,036XX Paris Rd,70129.0,7,"(30.00665609, -89.93916302)",OTHER CFS
267400,J2239315,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3678179,532540,10/19/2015 12:27:00 AM,10/19/2015 12:28:13 AM,10/19/2015 12:41:48 AM,10/19/2015 04:38:48 AM,RTF,REPORT TO FOLLOW,N,1H01,I-10 W & Canal St Exit,70112.0,1,"(29.95840267, -90.07851879)",OTHER CFS
267433,J2244215,67,THEFT,2A,67,THEFT,1E,3682210,533199,10/19/2015 02:09:53 AM,10/19/2015 02:13:58 AM,10/19/2015 02:17:38 AM,10/19/2015 02:29:38 AM,UNF,UNFOUNDED,N,8E01,Saint Ann St & Dauphine St,70116.0,8,"(29.96009293, -90.06576687)",PROPERTY CRIME
267434,J2244215,67,THEFT,2A,67,THEFT,1E,3682210,533199,10/19/2015 02:09:53 AM,10/19/2015 02:13:58 AM,10/19/2015 02:17:38 AM,10/19/2015 02:29:38 AM,UNF,UNFOUNDED,N,8E01,Saint Ann St & Dauphine St,70116.0,8,"(29.96009293, -90.06576687)",PROPERTY CRIME
267476,J2249515,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1A,3668169,534887,10/19/2015 04:40:28 AM,10/19/2015 04:42:10 AM,10/19/2015 04:52:52 AM,10/19/2015 04:58:24 AM,NAT,Necessary Action Taken,N,2U04,037XX S Carrollton Ave,70125.0,2,"(29.96515397, -90.11004886)",OTHER CFS
267506,J2252915,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3681938,545532,10/19/2015 06:09:30 AM,10/19/2015 06:09:30 AM,10/19/2015 06:12:57 AM,10/19/2015 06:27:59 AM,NAT,Necessary Action Taken,N,3Q03,026XX Gentilly Blvd,70122.0,3,"(29.99401296, -90.06619795)",OTHER CFS
267547,J2258915,103D,DOMESTIC DISTURBANCE,2A,103D,DOMESTIC DISTURBANCE,1A,3665076,535007,10/19/2015 08:00:33 AM,10/19/2015 11:26:10 AM,10/19/2015 11:38:50 AM,10/19/2015 11:41:12 AM,UNF,UNFOUNDED,N,2S02,031XX Monroe St,70118.0,2,"(29.96557366, -90.11981353)",OTHER CFS
267655,J2274615,43B,SEXUAL BATTERY,2B,21,COMPLAINT OTHER,1A,37369000,3513814,10/19/2015 10:23:10 AM,10/19/2015 10:34:41 AM,10/19/2015 10:52:56 AM,10/19/2015 03:59:30 PM,RTF,REPORT TO FOLLOW,N,7P01,080XX Gus St,70127.0,7,"(0, 0)",OTHER CFS
267656,J2274615,43B,SEXUAL BATTERY,2B,21,COMPLAINT OTHER,1A,37369000,3513814,10/19/2015 10:23:10 AM,10/19/2015 10:34:41 AM,10/19/2015 10:52:56 AM,10/19/2015 03:59:30 PM,RTF,REPORT TO FOLLOW,N,7P01,080XX Gus St,70127.0,7,"(0, 0)",OTHER CFS
267663,J2275815,103D,DOMESTIC DISTURBANCE,2B,35D,SIMPLE BATTERY DOMESTIC,1A,3709116,518087,10/19/2015 10:33:07 AM,10/19/2015 11:49:12 AM,10/19/2015 11:57:40 AM,10/19/2015 01:03:15 PM,RTF,REPORT TO FOLLOW,N,4E04,034XX Mansfield Ave,70131.0,4,"(29.91769304, -89.98136707)",OTHER CFS
267796,J2292715,103D,DOMESTIC DISTURBANCE,2B,56D,CRIMINAL DAMAGE DOMESTIC,1A,3689055,538330,10/19/2015 01:02:33 PM,10/19/2015 04:01:49 PM,10/19/2015 04:05:57 PM,10/19/2015 05:06:34 PM,RTF,REPORT TO FOLLOW,N,5G04,016XX Montegut St,70117.0,5,"(29.97399147, -90.04397153)",OTHER CFS
267829,J2297415,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3670762,533057,10/19/2015 01:40:23 PM,10/19/2015 04:43:57 PM,10/19/2015 05:00:25 PM,10/19/2015 06:10:10 PM,RTF,REPORT TO FOLLOW,N,6N02,010XX S Jefferson Davis Pkwy,70125.0,6,"(29.96004625, -90.10192492)",OTHER CFS
267853,J2300415,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3673815,520801,10/19/2015 02:03:23 PM,10/19/2015 03:24:10 PM,10/19/2015 03:32:45 PM,10/19/2015 04:43:57 PM,RTF,REPORT TO FOLLOW,N,6P01,035XX Blk Prytania St,70115.0,6,"(29.92625416, -90.09270305)",OTHER CFS
267958,J2314315,35D,SIMPLE BATTERY DOMESTIC,2B,21,COMPLAINT OTHER,1H,3725457,560890,10/19/2015 04:03:21 PM,10/19/2015 04:16:14 PM,10/19/2015 04:16:20 PM,10/19/2015 09:04:36 PM,RTF,REPORT TO FOLLOW,N,7L02,048XX Savoie Ct,70129.0,7,"(30.03484399, -89.92813409)",OTHER CFS
268009,J2320615,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3685308,540747,10/19/2015 04:51:08 PM,10/19/2015 04:54:22 PM,,10/19/2015 05:42:42 PM,UNF,UNFOUNDED,N,5L01,022XX N Tonti St,70117.0,5,"(29.98075217, -90.05572015)",OTHER CFS
268075,J2329515,103,DISTURBANCE (OTHER),2A,21,COMPLAINT OTHER,1H,3679467,532515,10/19/2015 05:52:26 PM,10/19/2015 06:39:47 PM,10/19/2015 06:45:33 PM,10/19/2015 07:21:32 PM,NAT,Necessary Action Taken,N,1E02,002XX Marais St,70112.0,1,"(29.95829453, -90.07445434)",OTHER CFS
268142,J2339515,103M,MENTAL PATIENT,2A,103M,MENTAL PATIENT,1A,37369000,3513814,10/19/2015 06:49:51 PM,10/19/2015 06:51:42 PM,10/19/2015 06:56:33 PM,10/19/2015 07:30:16 PM,NAT,Necessary Action Taken,N,6I02,029XX 4th St,70113.0,6,"(0, 0)",OTHER CFS
268259,J2355815,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3709876,556870,10/19/2015 09:26:56 PM,10/19/2015 11:19:56 PM,10/19/2015 11:23:29 PM,10/19/2015 11:28:47 PM,NAT,Necessary Action Taken,N,7H03,049XX Marque Dr,70127.0,7,"(30.02430817, -89.97752045)",OTHER CFS
268268,J2356815,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3664009,545975,10/19/2015 09:39:09 PM,10/19/2015 11:27:38 PM,,10/19/2015 11:44:34 PM,GOA,GONE ON ARRIVAL,N,3B02,I-610 E & I-10 E Westside,70124.0,3,"(29.99576430, -90.12281608)",OTHER CFS
268285,J2358615,100I,HIT & RUN WITH INJURIES,2B,100,HIT & RUN,1E,3704930,558375,10/19/2015 09:53:08 PM,10/20/2015 01:02:05 AM,10/20/2015 01:23:25 AM,10/20/2015 01:41:33 AM,RTF,REPORT TO FOLLOW,N,7Q03,S I-10 Service Rd & Crowder Blvd,70127.0,7,"(30.02860686, -89.99309395)",OTHER CFS
268293,J2359415,68,UNAUTHORIZED USE OF VEHICLE,2A,68,UNAUTHORIZED USE OF VEHICLE,1F,3674221,527583,10/19/2015 10:03:30 PM,10/19/2015 11:38:25 PM,10/19/2015 11:41:10 PM,10/20/2015 12:38:26 AM,RTF,REPORT TO FOLLOW,N,6K02,023XX S Claiborne Ave,70125.0,6,"(29.94489111, -90.09118936)",OTHER CFS
268322,J2362815,99,WRECKLESS DRIVING,2A,99,WRECKLESS DRIVING,1D,3687281,544824,10/19/2015 10:39:55 PM,10/19/2015 10:58:01 PM,,10/19/2015 11:02:38 PM,GOA,GONE ON ARRIVAL,N,3Y04,I-10 E & Franklin Ave,70122.0,3,"(29.99190079, -90.04934287)",OTHER CFS
268355,J2367215,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3673736,535656,10/19/2015 11:48:10 PM,10/20/2015 12:15:19 AM,10/20/2015 12:21:14 AM,10/20/2015 12:25:41 AM,NAT,Necessary Action Taken,N,1L02,002XX S Salcedo St,70119.0,1,"(29.96710436, -90.09244256)",OTHER CFS
268402,J2372515,103D,DOMESTIC DISTURBANCE,2B,103,DISTURBANCE (OTHER),1A,3683011,533961,10/20/2015 01:06:10 AM,10/20/2015 01:09:23 AM,10/20/2015 01:16:46 AM,10/20/2015 03:42:59 AM,RTF,REPORT TO FOLLOW,N,8E02,008XX Blk Ursulines Ave,70116.0,8,"(29.96216420, -90.06321208)",OTHER CFS
268499,J2384015,24,MEDICAL,2B,35,SIMPLE BATTERY,1D,37369000,3513814,10/20/2015 06:18:14 AM,10/20/2015 06:19:49 AM,10/20/2015 06:23:08 AM,10/20/2015 06:27:30 AM,NAT,Necessary Action Taken,N,1A01,015XX Esplanade Ave,70116.0,1,"(0, 0)",OTHER CFS
268574,J2393515,107,SUSPICIOUS PERSON,2A,67S,SHOPLIFTING,1C,3671199,525814,10/20/2015 08:14:33 AM,10/20/2015 08:16:06 AM,10/20/2015 08:22:46 AM,10/20/2015 11:37:26 AM,GOA,GONE ON ARRIVAL,N,2O01,041XX S Claiborne Ave,70115.0,2,"(29.94011694, -90.10079096)",OTHER CFS
268578,J2394115,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3677725,520388,10/20/2015 08:20:29 AM,10/20/2015 08:28:56 AM,10/20/2015 08:31:14 AM,10/20/2015 09:18:35 AM,RTF,REPORT TO FOLLOW,N,6A05,Laurel St & 4th St,70130.0,6,"(29.92500067, -90.08037383)",OTHER CFS
268617,J2398415,100I,HIT & RUN WITH INJURIES,2B,20,AUTO ACCIDENT,1C,3693276,521910,10/20/2015 09:00:50 AM,10/20/2015 09:17:25 AM,,10/20/2015 11:31:05 AM,RTF,REPORT TO FOLLOW,N,4C03,General De Gaulle Dr & Wall Blvd,70114.0,4,"(29.92870970, -90.03123037)",OTHER CFS
268619,J2398715,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3662602,524178,10/20/2015 09:02:54 AM,10/20/2015 09:10:15 AM,10/20/2015 09:17:18 AM,10/20/2015 11:07:04 AM,RTF,REPORT TO FOLLOW,N,2D02,Dominican St & Broadway St,70118.0,2,"(29.93586922, -90.12798738)",OTHER CFS
268639,J2401115,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3704701,558875,10/20/2015 09:26:48 AM,10/20/2015 09:30:27 AM,10/20/2015 09:42:50 AM,10/20/2015 11:35:00 AM,RTF,REPORT TO FOLLOW,N,7O04,I-10 W & Crowder Blvd,70127.0,7,"(30.02998930, -89.99379847)",OTHER CFS
268699,J2409515,35D,SIMPLE BATTERY DOMESTIC,2B,100,HIT & RUN,1E,3693213,543234,10/20/2015 10:49:30 AM,10/20/2015 04:18:31 PM,10/20/2015 04:31:48 PM,10/20/2015 05:31:50 PM,RTF,REPORT TO FOLLOW,N,5Q02,030XX Ursula Spencer Way,70126.0,5,"(29.98734496, -90.03066224)",OTHER CFS
268857,J2430415,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3688909,530106,10/20/2015 02:02:09 PM,10/20/2015 02:02:38 PM,10/20/2015 02:06:41 PM,10/20/2015 02:17:42 PM,GOA,GONE ON ARRIVAL,N,4G02,005XX Abalon Ct,70114.0,4,"(29.95138161, -90.04472443)",OTHER CFS
268863,J2431215,67,THEFT,2A,67,THEFT,1E,3676972,523310,10/20/2015 02:11:56 PM,10/20/2015 03:18:03 PM,10/20/2015 03:24:13 PM,10/20/2015 04:17:33 PM,RTF,REPORT TO FOLLOW,N,6F01,023XX Saint Charles Ave,70130.0,6,"(29.93305928, -90.08264825)",PROPERTY CRIME
268864,J2431215,67,THEFT,2A,67,THEFT,1E,3676972,523310,10/20/2015 02:11:56 PM,10/20/2015 03:18:03 PM,10/20/2015 03:24:13 PM,10/20/2015 04:17:33 PM,RTF,REPORT TO FOLLOW,N,6F01,023XX Saint Charles Ave,70130.0,6,"(29.93305928, -90.08264825)",PROPERTY CRIME
268939,J2440315,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3664688,534533,10/20/2015 03:38:04 PM,10/20/2015 03:53:32 PM,10/20/2015 04:19:09 PM,10/20/2015 11:03:03 PM,RTF,REPORT TO FOLLOW,N,2S02,Earhart Blvd & Monroe St,70118.0,2,"(29.96428291, -90.12105610)",OTHER CFS
268973,J2446415,34,AGGRAVATED BATTERY,2B,34,AGGRAVATED BATTERY,1A,3687887,539467,10/20/2015 04:19:08 PM,,,10/20/2015 04:20:32 PM,DUP,DUPLICATE,N,5G03,Almonaster Ave & N Prieur St,70117.0,5,"(29.97715331, -90.04762093)",VIOLENT CRIME
269010,J2452815,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3676829,520230,10/20/2015 04:56:15 PM,10/20/2015 05:35:24 PM,10/20/2015 05:46:16 PM,10/20/2015 07:11:08 PM,RTF,REPORT TO FOLLOW,N,6A05,6th St & Constance St,70115.0,6,"(29.92459561, -90.08320848)",OTHER CFS
269018,J2453615,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1A,3705529,519157,10/20/2015 05:02:55 PM,10/20/2015 05:11:04 PM,10/20/2015 06:02:02 PM,10/20/2015 07:22:35 PM,RTF,REPORT TO FOLLOW,N,4E02,Macarthur Blvd & Woodland Dr,70131.0,4,"(29.92075168, -89.99265148)",OTHER CFS
269077,J2463015,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3679971,526674,10/20/2015 06:05:17 PM,,,10/20/2015 06:09:34 PM,DUP,DUPLICATE,N,6E04,Saint Charles Ave & Calliope St,70130.0,6,"(29.94221738, -90.07306601)",OTHER CFS
269118,J2469015,100I,HIT & RUN WITH INJURIES,2B,20,AUTO ACCIDENT,1C,3668387,532302,10/20/2015 06:59:21 PM,10/20/2015 07:51:53 PM,10/20/2015 07:53:07 PM,10/20/2015 09:17:14 PM,RTF,REPORT TO FOLLOW,N,2U03,Audubon St & Earhart Blvd,70125.0,2,"(29.95803818, -90.10944907)",OTHER CFS
269148,J2472915,67A,AUTO THEFT,2A,67A,AUTO THEFT,1B,3683921,545186,10/20/2015 07:39:59 PM,10/20/2015 09:22:11 PM,10/20/2015 09:30:07 PM,10/20/2015 10:19:15 PM,UNF,UNFOUNDED,N,3X02,034XX Frenchmen St,70122.0,3,"(29.99299966, -90.05994418)",PROPERTY CRIME
269149,J2472915,67A,AUTO THEFT,2A,67A,AUTO THEFT,1B,3683921,545186,10/20/2015 07:39:59 PM,10/20/2015 09:22:11 PM,10/20/2015 09:30:07 PM,10/20/2015 10:19:15 PM,UNF,UNFOUNDED,N,3X02,034XX Frenchmen St,70122.0,3,"(29.99299966, -90.05994418)",PROPERTY CRIME
269189,J2478315,42,AGGRAVATED RAPE,2A,21,COMPLAINT OTHER,1H,37369000,3513814,10/20/2015 08:34:43 PM,10/20/2015 08:41:40 PM,10/20/2015 09:34:44 PM,10/20/2015 11:26:49 PM,RTF,REPORT TO FOLLOW,N,4D05,057XX Tullis Dr,70131.0,4,"(0, 0)",VIOLENT CRIME
269190,J2478315,42,AGGRAVATED RAPE,2A,21,COMPLAINT OTHER,1H,37369000,3513814,10/20/2015 08:34:43 PM,10/20/2015 08:41:40 PM,10/20/2015 09:34:44 PM,10/20/2015 11:26:49 PM,RTF,REPORT TO FOLLOW,N,4D05,057XX Tullis Dr,70131.0,4,"(0, 0)",VIOLENT CRIME
269207,J2480915,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3705977,553120,10/20/2015 09:11:40 PM,10/20/2015 09:14:18 PM,10/20/2015 09:28:10 PM,10/20/2015 10:13:45 PM,NAT,Necessary Action Taken,N,7F02,083XX Chef Menteur Hwy,70126.0,7,"(30.01412308, -89.98998042)",OTHER CFS
269269,J2488315,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3662818,527675,10/20/2015 11:18:33 PM,10/20/2015 11:21:45 PM,10/20/2015 11:32:45 PM,10/20/2015 11:45:33 PM,UNF,UNFOUNDED,N,2L03,012XX Burdette St,70118.0,2,"(29.94547876, -90.12718745)",OTHER CFS
269299,J2492415,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3682037,524503,10/21/2015 12:24:54 AM,10/21/2015 12:59:58 AM,10/21/2015 01:09:54 AM,10/21/2015 02:22:04 AM,RTF,REPORT TO FOLLOW,N,6C01,Tchoupitoulas St & Melpomene St,70130.0,6,"(29.93618634, -90.06661921)",OTHER CFS
269442,J2509015,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3668831,529677,10/21/2015 06:29:15 AM,10/21/2015 07:19:55 AM,10/21/2015 07:51:52 AM,10/21/2015 08:40:28 AM,RTF,REPORT TO FOLLOW,N,2Q02,Octavia St & Fontainebleau Dr,70125.0,2,"(29.95080768, -90.10813399)",OTHER CFS
269517,J2519615,62A,"BURGLAR ALARM, SILENT",2C,62,SIMPLE BURGLARY,1E,3681502,530544,10/21/2015 09:02:20 AM,10/21/2015 09:06:53 AM,10/21/2015 09:08:59 AM,10/21/2015 09:13:37 AM,NAT,Necessary Action Taken,N,8C01,006XX Canal St,70130.0,8,"(29.95281414, -90.06809725)",OTHER CFS
269520,J2519915,103D,DOMESTIC DISTURBANCE,2A,103D,DOMESTIC DISTURBANCE,1A,3661442,531559,10/21/2015 09:06:33 AM,10/21/2015 06:26:52 PM,10/21/2015 06:46:48 PM,10/21/2015 09:56:08 PM,RTF,REPORT TO FOLLOW,N,2K02,017XX Eagle St,70118.0,2,"(29.95619826, -90.13140291)",OTHER CFS
269535,J2521515,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3674188,526190,10/21/2015 09:20:57 AM,10/21/2015 09:21:12 AM,10/21/2015 09:23:38 AM,10/21/2015 09:32:18 AM,NAT,Necessary Action Taken,N,6I02,026XX Magnolia St,70113.0,6,"(29.94106205, -90.09133907)",OTHER CFS
269610,J2530915,42,AGGRAVATED RAPE,2A,21,COMPLAINT OTHER,1A,37369000,3513814,10/21/2015 11:04:56 AM,10/21/2015 12:19:03 PM,10/21/2015 12:40:03 PM,10/21/2015 03:16:45 PM,RTF,REPORT TO FOLLOW,N,4A03,014XX Lawrence St,70114.0,4,"(0, 0)",VIOLENT CRIME
269611,J2530915,42,AGGRAVATED RAPE,2A,21,COMPLAINT OTHER,1A,37369000,3513814,10/21/2015 11:04:56 AM,10/21/2015 12:19:03 PM,10/21/2015 12:40:03 PM,10/21/2015 03:16:45 PM,RTF,REPORT TO FOLLOW,N,4A03,014XX Lawrence St,70114.0,4,"(0, 0)",VIOLENT CRIME
269660,J2537515,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3668115,535070,10/21/2015 12:03:27 PM,10/21/2015 12:07:45 PM,10/21/2015 12:08:06 PM,10/21/2015 01:03:52 PM,RTF,REPORT TO FOLLOW,N,2T05,Washington Ave & S Carrollton Ave,70118.0,2,"(29.96565904, -90.11021536)",OTHER CFS
269662,J2537815,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3714957,564837,10/21/2015 12:04:50 PM,10/21/2015 12:17:19 PM,10/21/2015 12:20:57 PM,10/21/2015 12:30:20 PM,NAT,Necessary Action Taken,N,7I09,I-10 E & Bullard Ave,70128.0,7,"(30.04604656, -89.96116620)",OTHER CFS
269745,J2548915,37,AGGRAVATED ASSAULT,2A,21,COMPLAINT OTHER,1H,3680757,538835,10/21/2015 01:55:59 PM,,,10/21/2015 02:11:45 PM,VOI,VOID,N,1B01,021XX Lapeyrouse St,70119.0,1,"(29.97563307, -90.07016070)",VIOLENT CRIME
269829,J2560615,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3675146,528129,10/21/2015 03:15:36 PM,10/21/2015 05:06:23 PM,,10/21/2015 06:23:30 PM,RTF,REPORT TO FOLLOW,N,6J02,Martin Luther King Jr Blvd & S Claiborne Ave,70113.0,6,"(29.94636457, -90.08824999)",OTHER CFS
